Code commune;Libellé commune;Libellé région;Libellé typologie;Population municipale 2016
80700;Saint-Blimont;Hauts-de-France;Communes peu denses;878
80701;Saint-Christ-Briost;Hauts-de-France;Communes peu denses;439
80702;Saint-Fuscien;Hauts-de-France;Communes peu denses;1 101
80703;Saint-Germain-sur-Bresle;Hauts-de-France;Communes peu denses;206
80704;Saint-Gratien;Hauts-de-France;Communes peu denses;375
80705;Saint-Léger-lès-Authie;Hauts-de-France;Communes très peu denses;93
80706;Saint-Léger-lès-Domart;Hauts-de-France;Communes de densité intermédiaire;1 853
80707;Saint-Léger-sur-Bresle;Hauts-de-France;Communes peu denses;84
80708;Saint-Mard;Hauts-de-France;Communes très peu denses;171
80709;Saint-Maulvis;Hauts-de-France;Communes peu denses;268
80710;Saint-Maxent;Hauts-de-France;Communes peu denses;383
80711;Saint-Ouen;Hauts-de-France;Communes de densité intermédiaire;1 910
80713;Saint-Quentin-en-Tourmont;Hauts-de-France;Communes très peu denses;290
80714;Saint-Quentin-la-Motte-Croix-au-Bailly;Hauts-de-France;Communes peu denses;1 291
80716;Saint-Riquier;Hauts-de-France;Communes peu denses;1 247
80717;Saint-Sauflieu;Hauts-de-France;Communes peu denses;1 005
80718;Saint-Sauveur;Hauts-de-France;Communes de densité intermédiaire;1 399
80719;Sainte-Segrée;Hauts-de-France;Communes très peu denses;59
80721;Saint-Valery-sur-Somme;Hauts-de-France;Communes peu denses;2 562
80722;Saint-Vaast-en-Chaussée;Hauts-de-France;Communes peu denses;499
80723;Saisseval;Hauts-de-France;Communes très peu denses;240
80724;Saleux;Hauts-de-France;Communes de densité intermédiaire;2 861
80725;Salouël;Hauts-de-France;Communes de densité intermédiaire;4 044
80726;Sancourt;Hauts-de-France;Communes très peu denses;264
80728;Saulchoy-sous-Poix;Hauts-de-France;Communes très peu denses;70
80729;Sauvillers-Mongival;Hauts-de-France;Communes peu denses;174
80730;Saveuse;Hauts-de-France;Communes de densité intermédiaire;917
80732;Senarpont;Hauts-de-France;Communes peu denses;664
80733;Senlis-le-Sec;Hauts-de-France;Communes peu denses;297
80734;Sentelie;Hauts-de-France;Communes très peu denses;205
80735;Seux;Hauts-de-France;Communes très peu denses;169
80736;Sorel-en-Vimeu;Hauts-de-France;Communes peu denses;217
80737;Sorel;Hauts-de-France;Communes peu denses;163
80738;Soues;Hauts-de-France;Communes très peu denses;128
80740;Sourdon;Hauts-de-France;Communes peu denses;313
80741;Soyécourt;Hauts-de-France;Communes très peu denses;175
80742;Surcamps;Hauts-de-France;Communes très peu denses;65
80743;Suzanne;Hauts-de-France;Communes très peu denses;182
80744;Tailly;Hauts-de-France;Communes peu denses;59
80746;Talmas;Hauts-de-France;Communes peu denses;1 067
80747;Templeux-la-Fosse;Hauts-de-France;Communes très peu denses;141
80748;Templeux-le-Guérard;Hauts-de-France;Communes très peu denses;173
80749;Terramesnil;Hauts-de-France;Communes peu denses;304
80750;Tertry;Hauts-de-France;Communes très peu denses;165
80751;Thennes;Hauts-de-France;Communes peu denses;535
80752;Thézy-Glimont;Hauts-de-France;Communes peu denses;623
80753;Thiepval;Hauts-de-France;Communes très peu denses;131
80754;Thieulloy-l'Abbaye;Hauts-de-France;Communes peu denses;367
80755;Thieulloy-la-Ville;Hauts-de-France;Communes très peu denses;143
80756;Thièvres;Hauts-de-France;Communes très peu denses;62
80757;Thoix;Hauts-de-France;Communes très peu denses;144
80758;Thory;Hauts-de-France;Communes très peu denses;189
80759;Tilloloy;Hauts-de-France;Communes peu denses;351
80760;Tilloy-Floriville;Hauts-de-France;Communes très peu denses;395
80762;Tincourt-Boucly;Hauts-de-France;Communes peu denses;359
80763;Le Titre;Hauts-de-France;Communes peu denses;368
80764;Toeufles;Hauts-de-France;Communes très peu denses;303
80765;Tours-en-Vimeu;Hauts-de-France;Communes peu denses;835
80766;Toutencourt;Hauts-de-France;Communes peu denses;472
80767;Le Translay;Hauts-de-France;Communes peu denses;245
80769;Treux;Hauts-de-France;Communes peu denses;249
80770;Tully;Hauts-de-France;Communes peu denses;559
80771;Ugny-l'Équipée;Hauts-de-France;Communes très peu denses;41
80773;Vadencourt;Hauts-de-France;Communes peu denses;97
80774;Vaire-sous-Corbie;Hauts-de-France;Communes peu denses;284
80775;Valines;Hauts-de-France;Communes peu denses;636
80776;Varennes;Hauts-de-France;Communes très peu denses;220
80777;Vauchelles-lès-Authie;Hauts-de-France;Communes très peu denses;157
80778;Vauchelles-lès-Domart;Hauts-de-France;Communes très peu denses;122
80779;Vauchelles-les-Quesnoy;Hauts-de-France;Communes peu denses;847
80780;Vaudricourt;Hauts-de-France;Communes peu denses;395
80781;Vauvillers;Hauts-de-France;Communes très peu denses;257
80782;Vaux-en-Amiénois;Hauts-de-France;Communes peu denses;404
80783;Vaux-Marquenneville;Hauts-de-France;Communes très peu denses;86
80784;Vaux-sur-Somme;Hauts-de-France;Communes peu denses;309
80785;Vecquemont;Hauts-de-France;Communes peu denses;538
80786;Velennes;Hauts-de-France;Communes très peu denses;147
80787;Vercourt;Hauts-de-France;Communes très peu denses;93
80788;Vergies;Hauts-de-France;Communes très peu denses;158
80789;Vermandovillers;Hauts-de-France;Communes très peu denses;148
80790;Verpillières;Hauts-de-France;Communes peu denses;158
80791;Vers-sur-Selle;Hauts-de-France;Communes peu denses;728
80792;La Vicogne;Hauts-de-France;Communes très peu denses;253
80793;Vignacourt;Hauts-de-France;Communes peu denses;2 361
80794;Villecourt;Hauts-de-France;Communes peu denses;58
80795;Ville-le-Marclet;Hauts-de-France;Communes peu denses;475
80796;Villeroy;Hauts-de-France;Communes très peu denses;193
80797;Villers-aux-Érables;Hauts-de-France;Communes très peu denses;121
80798;Villers-Bocage;Hauts-de-France;Communes peu denses;1 408
80799;Villers-Bretonneux;Hauts-de-France;Communes peu denses;4 425
80800;Villers-Campsart;Hauts-de-France;Communes très peu denses;152
80801;Villers-Carbonnel;Hauts-de-France;Communes très peu denses;349
80802;Villers-Faucon;Hauts-de-France;Communes peu denses;611
80803;Villers-lès-Roye;Hauts-de-France;Communes très peu denses;277
80804;Villers-sous-Ailly;Hauts-de-France;Communes très peu denses;185
80805;Villers-Tournelle;Hauts-de-France;Communes très peu denses;157
80806;Villers-sur-Authie;Hauts-de-France;Communes peu denses;476
80807;Ville-sur-Ancre;Hauts-de-France;Communes peu denses;270
80808;Vironchaux;Hauts-de-France;Communes peu denses;487
80809;Vismes;Hauts-de-France;Communes très peu denses;486
80810;Vitz-sur-Authie;Hauts-de-France;Communes très peu denses;127
80811;Voyennes;Hauts-de-France;Communes peu denses;611
80812;Vraignes-en-Vermandois;Hauts-de-France;Communes très peu denses;144
80813;Vraignes-lès-Hornoy;Hauts-de-France;Communes très peu denses;94
80814;Vrély;Hauts-de-France;Communes peu denses;429
80815;Vron;Hauts-de-France;Communes peu denses;839
80819;Wargnies;Hauts-de-France;Communes très peu denses;91
80820;Warloy-Baillon;Hauts-de-France;Communes peu denses;762
80821;Warlus;Hauts-de-France;Communes peu denses;223
80822;Warsy;Hauts-de-France;Communes peu denses;142
80823;Warvillers;Hauts-de-France;Communes très peu denses;147
80824;Wiencourt-l'Équipée;Hauts-de-France;Communes très peu denses;260
80825;Wiry-au-Mont;Hauts-de-France;Communes très peu denses;121
80826;Woignarue;Hauts-de-France;Communes peu denses;835
80827;Woincourt;Hauts-de-France;Communes de densité intermédiaire;1 297
80828;Woirel;Hauts-de-France;Communes très peu denses;57
80829;Y;Hauts-de-France;Communes peu denses;93
80830;Yaucourt-Bussus;Hauts-de-France;Communes peu denses;247
80832;Yvrench;Hauts-de-France;Communes peu denses;305
80833;Yvrencheux;Hauts-de-France;Communes peu denses;128
80834;Yzengremer;Hauts-de-France;Communes peu denses;505
80835;Yzeux;Hauts-de-France;Communes très peu denses;267
80836;Yonval;Hauts-de-France;Communes très peu denses;227
81001;Aguts;Occitanie;Communes peu denses;218
81002;Aiguefonde;Occitanie;Communes de densité intermédiaire;2 522
81003;Alban;Occitanie;Communes peu denses;938
81004;Albi;Occitanie;Communes de densité intermédiaire;49 024
81005;Albine;Occitanie;Communes peu denses;504
81006;Algans;Occitanie;Communes très peu denses;205
81007;Alos;Occitanie;Communes très peu denses;92
81008;Almayrac;Occitanie;Communes très peu denses;288
81009;Amarens;Occitanie;Communes très peu denses;68
81010;Ambialet;Occitanie;Communes très peu denses;455
81011;Ambres;Occitanie;Communes peu denses;986
81012;Andillac;Occitanie;Communes très peu denses;123
81013;Andouque;Occitanie;Communes très peu denses;398
81014;Anglès;Occitanie;Communes peu denses;508
81015;Appelle;Occitanie;Communes très peu denses;71
81016;Arfons;Occitanie;Communes très peu denses;172
81017;Arifat;Occitanie;Communes très peu denses;166
81018;Arthès;Occitanie;Communes de densité intermédiaire;2 488
81019;Assac;Occitanie;Communes très peu denses;144
81020;Aussac;Occitanie;Communes peu denses;259
81021;Aussillon;Occitanie;Communes de densité intermédiaire;5 968
81022;Bannières;Occitanie;Communes peu denses;209
81023;Barre;Occitanie;Communes très peu denses;206
81024;Beauvais-sur-Tescou;Occitanie;Communes très peu denses;349
81025;Belcastel;Occitanie;Communes très peu denses;229
81026;Bellegarde-Marsal;Occitanie;Communes peu denses;719
81027;Belleserre;Occitanie;Communes très peu denses;164
81028;Berlats;Occitanie;Communes très peu denses;104
81029;Bernac;Occitanie;Communes peu denses;187
81030;Bertre;Occitanie;Communes très peu denses;121
81031;Le Bez;Occitanie;Communes très peu denses;838
81032;Blan;Occitanie;Communes peu denses;1 121
81033;Blaye-les-Mines;Occitanie;Communes de densité intermédiaire;3 009
81034;Boissezon;Occitanie;Communes peu denses;402
81035;Bournazel;Occitanie;Communes très peu denses;179
81036;Bout-du-Pont-de-Larn;Occitanie;Communes de densité intermédiaire;1 261
81037;Brassac;Occitanie;Communes peu denses;1 281
81038;Brens;Occitanie;Communes peu denses;2 296
81039;Briatexte;Occitanie;Communes peu denses;2 007
81040;Brousse;Occitanie;Communes peu denses;417
81041;Broze;Occitanie;Communes peu denses;116
81042;Burlats;Occitanie;Communes peu denses;2 127
81043;Busque;Occitanie;Communes peu denses;752
81044;Cabanès;Occitanie;Communes peu denses;285
81045;Les Cabannes;Occitanie;Communes peu denses;369
81046;Cadalen;Occitanie;Communes peu denses;1 528
81047;Cadix;Occitanie;Communes très peu denses;231
81048;Cagnac-les-Mines;Occitanie;Communes peu denses;2 532
81049;Cahuzac;Occitanie;Communes très peu denses;388
81050;Cambon-lès-Lavaur;Occitanie;Communes très peu denses;335
81051;Cahuzac-sur-Vère;Occitanie;Communes peu denses;1 144
81052;Cambon;Occitanie;Communes de densité intermédiaire;2 122
81053;Cambounès;Occitanie;Communes très peu denses;329
81054;Cambounet-sur-le-Sor;Occitanie;Communes peu denses;921
81055;Les Cammazes;Occitanie;Communes très peu denses;331
81056;Campagnac;Occitanie;Communes très peu denses;152
81058;Carbes;Occitanie;Communes peu denses;228
81059;Carlus;Occitanie;Communes peu denses;682
81060;Carmaux;Occitanie;Communes de densité intermédiaire;9 356
81061;Castanet;Occitanie;Communes très peu denses;202
81062;Fontrieu;Occitanie;Communes très peu denses;943
81063;Castelnau-de-Lévis;Occitanie;Communes peu denses;1 571
81064;Castelnau-de-Montmiral;Occitanie;Communes peu denses;1 038
81065;Castres;Occitanie;Communes de densité intermédiaire;41 338
81066;Caucalières;Occitanie;Communes peu denses;289
81067;Cestayrols;Occitanie;Communes peu denses;465
81068;Combefa;Occitanie;Communes peu denses;156
81069;Cordes-sur-Ciel;Occitanie;Communes peu denses;909
81070;Coufouleux;Occitanie;Communes de densité intermédiaire;2 819
81071;Courris;Occitanie;Communes très peu denses;81
81072;Crespin;Occitanie;Communes très peu denses;129
81073;Crespinet;Occitanie;Communes très peu denses;173
81074;Cunac;Occitanie;Communes de densité intermédiaire;1 551
81075;Cuq;Occitanie;Communes peu denses;495
81076;Cuq-Toulza;Occitanie;Communes peu denses;699
81077;Curvalle;Occitanie;Communes très peu denses;395
81078;Damiatte;Occitanie;Communes peu denses;1 025
81079;Dénat;Occitanie;Communes peu denses;794
81080;Donnazac;Occitanie;Communes très peu denses;77
81081;Dourgne;Occitanie;Communes peu denses;1 313
81082;Le Dourn;Occitanie;Communes très peu denses;115
81083;Durfort;Occitanie;Communes peu denses;252
81084;Escoussens;Occitanie;Communes peu denses;606
81085;Escroux;Occitanie;Communes très peu denses;50
81086;Espérausses;Occitanie;Communes très peu denses;172
81087;Fayssac;Occitanie;Communes peu denses;345
81088;Fauch;Occitanie;Communes peu denses;527
81089;Faussergues;Occitanie;Communes très peu denses;145
81090;Fénols;Occitanie;Communes peu denses;240
81092;Fiac;Occitanie;Communes peu denses;929
81093;Florentin;Occitanie;Communes peu denses;677
81094;Fraissines;Occitanie;Communes très peu denses;92
81095;Frausseilles;Occitanie;Communes très peu denses;87
81096;Le Fraysse;Occitanie;Communes très peu denses;387
81097;Fréjairolles;Occitanie;Communes peu denses;1 321
81098;Fréjeville;Occitanie;Communes peu denses;651
81099;Gaillac;Occitanie;Communes de densité intermédiaire;15 254
81100;Garrevaques;Occitanie;Communes peu denses;396
81101;Le Garric;Occitanie;Communes peu denses;1 258
81102;Garrigues;Occitanie;Communes peu denses;254
81103;Gijounet;Occitanie;Communes très peu denses;125
81104;Giroussens;Occitanie;Communes peu denses;1 490
81105;Graulhet;Occitanie;Communes de densité intermédiaire;12 542
81106;Grazac;Occitanie;Communes très peu denses;597
81108;Itzac;Occitanie;Communes très peu denses;151
81109;Jonquières;Occitanie;Communes très peu denses;451
81110;Jouqueviel;Occitanie;Communes très peu denses;96
81111;Labarthe-Bleys;Occitanie;Communes très peu denses;74
81112;Labastide-de-Lévis;Occitanie;Communes peu denses;903
81114;Labastide-Gabausse;Occitanie;Communes peu denses;502
81115;Labastide-Rouairoux;Occitanie;Communes peu denses;1 410
81116;Labastide-Saint-Georges;Occitanie;Communes de densité intermédiaire;1 927
81117;Labessière-Candeil;Occitanie;Communes peu denses;742
81118;Laboulbène;Occitanie;Communes peu denses;140
81119;Laboutarie;Occitanie;Communes peu denses;492
81120;Labruguière;Occitanie;Communes peu denses;6 523
81121;Lacabarède;Occitanie;Communes peu denses;309
81122;Lacapelle-Pinet;Occitanie;Communes très peu denses;75
81123;Lacapelle-Ségalar;Occitanie;Communes très peu denses;99
81124;Lacaune;Occitanie;Communes peu denses;2 507
81125;Lacaze;Occitanie;Communes très peu denses;292
81126;Lacougotte-Cadoul;Occitanie;Communes très peu denses;172
81127;Lacroisille;Occitanie;Communes très peu denses;116
81128;Lacrouzette;Occitanie;Communes peu denses;1 745
81129;Lagardiolle;Occitanie;Communes peu denses;241
81130;Lagarrigue;Occitanie;Communes de densité intermédiaire;1 809
81131;Lagrave;Occitanie;Communes peu denses;2 127
81132;Guitalens-L'Albarède;Occitanie;Communes peu denses;886
81133;Lamillarié;Occitanie;Communes peu denses;497
81134;Lamontélarié;Occitanie;Communes très peu denses;74
81135;Laparrouquial;Occitanie;Communes très peu denses;106
81136;Larroque;Occitanie;Communes très peu denses;163
81137;Lasfaillades;Occitanie;Communes très peu denses;78
81138;Lasgraisses;Occitanie;Communes peu denses;503
81139;Lautrec;Occitanie;Communes peu denses;1 781
81140;Lavaur;Occitanie;Communes de densité intermédiaire;10 783
81141;Lédas-et-Penthiès;Occitanie;Communes très peu denses;143
81142;Lempaut;Occitanie;Communes peu denses;862
81143;Lescout;Occitanie;Communes peu denses;701
81144;Lescure-d'Albigeois;Occitanie;Communes de densité intermédiaire;4 508
81145;Lisle-sur-Tarn;Occitanie;Communes peu denses;4 634
81146;Livers-Cazelles;Occitanie;Communes très peu denses;222
81147;Lombers;Occitanie;Communes peu denses;1 126
81148;Loubers;Occitanie;Communes très peu denses;78
81149;Loupiac;Occitanie;Communes peu denses;405
81150;Lugan;Occitanie;Communes peu denses;411
81151;Magrin;Occitanie;Communes très peu denses;131
81152;Mailhoc;Occitanie;Communes très peu denses;287
81154;Marnaves;Occitanie;Communes très peu denses;77
81156;Marssac-sur-Tarn;Occitanie;Communes peu denses;3 124
81157;Marzens;Occitanie;Communes peu denses;289
81158;Le Masnau-Massuguiès;Occitanie;Communes très peu denses;272
81159;Massac-Séran;Occitanie;Communes peu denses;378
81160;Massaguel;Occitanie;Communes peu denses;409
81161;Massals;Occitanie;Communes très peu denses;99
81162;Maurens-Scopont;Occitanie;Communes peu denses;187
81163;Mazamet;Occitanie;Communes de densité intermédiaire;9 969
81164;Mézens;Occitanie;Communes de densité intermédiaire;480
81165;Milhars;Occitanie;Communes peu denses;236
81166;Milhavet;Occitanie;Communes très peu denses;87
81167;Miolles;Occitanie;Communes très peu denses;105
81168;Mirandol-Bourgnounac;Occitanie;Communes peu denses;1 040
81169;Missècle;Occitanie;Communes très peu denses;96
81170;Monestiés;Occitanie;Communes peu denses;1 371
81171;Montans;Occitanie;Communes peu denses;1 390
81172;Montauriol;Occitanie;Communes très peu denses;47
